Tenure,NumOfProducts,HasCrCard,IsActiveMember,SatisfactionScore,GenderBinary,SurnameOrd,CardTypeOrd,CountryOrd,CreditScore,Age,Balance,EstimatedSalary,PointsEarned,TenurePoints,CardProducts,SatisfactionProducts,AgeProducts,BalanceCredit,ClusterKMeans,ClusterBGM
9,1,1,0,5,0,0.0,2.0,2,737,54,0.0,83470.4,987,0.00911854103343465,2.0,5.0,54.0,0.0,1,3
4,1,0,0,4,0,0.0,2.0,2,581,54,89299.81,5558.47,269,0.01486988847583643,2.0,4.0,54.0,153.70018932874353,0,2
1,2,0,1,1,1,0.0,0.0,3,678,30,139676.95,16146.0,554,0.0018050541516245488,0.0,0.5,15.0,206.01320058997052,0,1
9,2,1,1,4,0,0.0,0.0,2,493,36,0.0,65816.53,293,0.030716723549488054,0.0,2.0,18.0,0.0,1,3
1,1,1,0,1,0,0.0,1.0,3,557,57,120043.13,132370.75,954,0.0010482180293501049,1.0,1.0,57.0,215.51728904847397,0,2
7,2,1,1,1,0,0.0,3.0,2,747,29,0.0,141706.43,338,0.020710059171597635,1.5,0.5,14.5,0.0,1,3
1,2,1,1,3,0,0.0,1.0,2,545,38,88293.13,24302.95,331,0.0030211480362537764,0.5,1.5,19.0,162.00574311926607,1,1
1,1,1,1,5,0,0.0,0.0,2,529,42,157498.9,82276.62,639,0.001564945226917058,0.0,5.0,42.0,297.72948960302455,0,2
7,1,1,1,1,0,1.0,2.0,2,622,29,101486.96,8788.35,327,0.021406727828746176,2.0,1.0,29.0,163.1623151125402,0,2
9,1,1,0,5,0,0.0,2.0,2,710,43,128284.45,32996.89,538,0.016728624535315983,2.0,5.0,43.0,180.68232394366197,0,2
10,1,0,0,5,1,0.0,1.0,3,707,51,98438.23,70778.63,303,0.033003300330033,1.0,5.0,51.0,139.23370579915135,0,2
9,1,1,0,3,0,1.0,1.0,1,641,42,132657.55,35367.19,351,0.02564102564102564,1.0,3.0,42.0,206.95405616224647,0,2
4,1,0,0,1,0,0.0,3.0,1,579,56,99340.83,4523.74,806,0.004962779156327543,3.0,1.0,56.0,171.57310880829016,0,2
2,1,1,0,2,0,0.0,1.0,2,517,28,115062.61,179056.23,910,0.002197802197802198,1.0,2.0,28.0,222.5582398452611,0,2
3,2,1,0,1,0,0.0,0.0,2,539,39,0.0,36692.17,426,0.007042253521126761,0.0,0.5,19.5,0.0,1,3
9,2,1,1,5,1,0.0,0.0,3,628,51,155903.82,71159.84,597,0.01507537688442211,0.0,2.5,25.5,248.2544904458599,0,1
1,2,1,1,1,1,0.0,2.0,2,764,44,0.0,11467.38,827,0.0012091898428053204,1.0,0.5,22.0,0.0,1,3
5,1,1,1,3,0,0.0,2.0,2,678,43,102338.19,79649.62,859,0.005820721769499418,2.0,3.0,43.0,150.94128318584072,0,2
7,1,1,1,1,1,0.0,3.0,2,778,65,0.0,77867.23,656,0.010670731707317074,3.0,1.0,65.0,0.0,1,3
5,4,1,1,1,1,0.0,3.0,1,500,50,0.0,83866.35,416,0.01201923076923077,0.75,0.25,12.5,0.0,1,3
9,1,1,1,4,1,0.0,0.0,2,785,34,70302.48,68600.36,667,0.013493253373313344,0.0,4.0,34.0,89.55729936305733,0,2
6,1,1,0,2,0,0.0,3.0,2,762,29,141389.06,54122.89,635,0.009448818897637795,3.0,2.0,29.0,185.54994750656167,0,2
6,2,0,0,3,1,0.0,2.0,3,594,26,135067.52,131211.86,285,0.021052631578947368,1.0,1.5,13.0,227.3863973063973,0,1
8,2,1,1,1,0,0.0,2.0,2,509,55,132387.91,170360.11,913,0.008762322015334063,1.0,0.5,27.5,260.0941257367387,0,1
5,2,1,0,1,1,0.0,0.0,2,750,32,0.0,95611.47,872,0.005733944954128441,0.0,0.5,16.0,0.0,1,3
4,2,1,0,2,1,0.0,3.0,2,520,38,0.0,56388.63,867,0.00461361014994233,1.5,1.0,19.0,0.0,1,3
6,1,0,0,2,0,0.0,1.0,1,796,56,94231.13,121164.6,667,0.008995502248875561,1.0,2.0,56.0,118.38081658291458,0,2
6,2,0,1,5,0,0.0,2.0,2,698,36,0.0,19231.98,698,0.008595988538681949,1.0,2.5,18.0,0.0,1,3
5,1,1,1,1,0,0.0,2.0,1,678,28,138668.18,54144.01,408,0.012254901960784314,2.0,1.0,28.0,204.52533923303835,0,2
8,3,1,0,2,1,0.0,0.0,3,597,39,162532.14,36051.46,699,0.011444921316165951,0.0,0.6666666666666666,13.0,272.2481407035176,0,0
1,1,1,1,3,1,0.0,3.0,2,707,57,92053.0,164064.44,828,0.0012077294685990338,3.0,3.0,57.0,130.20226308345121,0,2
4,2,1,1,3,0,0.0,3.0,1,628,28,0.0,176750.81,997,0.004012036108324975,1.5,1.5,14.0,0.0,1,3
9,2,0,0,1,1,0.0,1.0,2,633,39,129189.15,170998.83,757,0.011889035667107,0.5,0.5,19.5,204.09028436018957,0,1
10,1,0,1,1,1,0.0,1.0,3,705,43,146547.78,10072.55,669,0.014947683109118086,1.0,1.0,43.0,207.8691914893617,0,2
7,2,0,1,3,0,0.0,3.0,3,648,33,135310.41,171668.2,231,0.030303030303030304,1.5,1.5,16.5,208.81236111111113,0,1
7,2,1,1,5,1,0.0,1.0,2,666,66,0.0,99792.82,545,0.012844036697247707,0.5,2.5,33.0,0.0,1,3
7,2,0,1,1,0,0.0,2.0,2,617,41,0.0,14496.67,321,0.021806853582554516,1.0,0.5,20.5,0.0,1,3
8,2,1,0,5,0,0.0,1.0,2,707,30,0.0,33159.37,402,0.01990049751243781,0.5,2.5,15.0,0.0,1,3
3,1,1,1,4,0,0.0,3.0,2,757,57,89079.41,53179.21,789,0.0038022813688212928,3.0,4.0,57.0,117.67425363276091,0,2
2,2,0,0,2,1,0.0,3.0,2,418,39,0.0,9041.71,242,0.008264462809917356,1.5,1.0,19.5,0.0,1,3
1,1,0,0,1,1,0.0,3.0,2,675,38,104016.88,22068.83,917,0.0010905125408942203,3.0,1.0,38.0,154.09908148148148,0,2
10,1,1,0,2,0,0.0,0.0,3,672,40,102980.44,1285.81,568,0.017605633802816902,0.0,2.0,40.0,153.2447023809524,0,2
2,1,1,1,2,1,0.0,3.0,3,678,37,113383.07,135123.96,767,0.002607561929595828,3.0,2.0,37.0,167.23166666666668,0,2
2,1,1,1,3,0,0.0,2.0,1,765,45,91549.78,47139.44,926,0.0021598272138228943,2.0,3.0,45.0,119.67291503267974,0,2
0,2,1,1,5,1,0.0,0.0,3,850,36,136980.23,99019.65,416,0.0,0.0,2.5,18.0,161.1532117647059,0,1
10,2,1,0,1,1,0.0,3.0,3,699,31,125837.86,189392.66,409,0.02444987775061125,1.5,0.5,15.5,180.02555078683835,0,1
5,2,0,1,2,1,0.0,3.0,1,771,41,0.0,92914.67,958,0.005219206680584551,1.5,1.0,20.5,0.0,1,3
9,1,1,0,3,0,0.0,2.0,3,660,35,113948.58,188891.96,959,0.009384775808133473,2.0,3.0,35.0,172.64936363636363,0,2
10,2,1,0,2,1,0.0,0.0,3,568,26,109819.16,154491.39,865,0.011560693641618497,0.0,1.0,13.0,193.34359154929578,0,1
1,1,0,1,4,0,0.0,1.0,3,514,43,95556.31,199273.98,774,0.0012919896640826874,1.0,4.0,43.0,185.90721789883267,0,2
2,2,1,1,2,0,0.0,3.0,3,711,43,39043.29,175423.69,258,0.007751937984496124,1.5,1.0,21.5,54.91320675105485,1,1
2,2,0,0,1,1,4.0,2.0,1,633,39,0.0,191207.03,846,0.002364066193853428,1.0,0.5,19.5,0.0,1,3
7,1,1,1,4,0,0.0,1.0,2,575,36,0.0,55868.97,689,0.010159651669085631,1.0,4.0,36.0,0.0,1,3
6,1,1,0,1,1,0.0,1.0,3,775,77,135120.56,37836.64,538,0.011152416356877323,1.0,1.0,77.0,174.34910967741936,0,2
0,2,1,0,3,0,0.0,1.0,2,709,36,0.0,46811.77,716,0.0,0.5,1.5,18.0,0.0,1,3
8,2,1,1,4,0,0.0,3.0,2,502,33,0.0,123509.01,717,0.011157601115760111,1.5,2.0,16.5,0.0,1,3
4,1,0,0,1,0,0.0,0.0,2,788,32,112079.58,89368.59,645,0.006201550387596899,0.0,1.0,32.0,142.23296954314722,0,2
6,2,1,1,5,1,0.0,2.0,2,679,33,0.0,98015.85,521,0.011516314779270634,1.0,2.5,16.5,0.0,1,3
2,1,1,1,4,1,9.0,1.0,1,771,56,0.0,25222.6,503,0.003976143141153081,1.0,4.0,56.0,0.0,1,3
1,1,0,0,3,0,0.0,2.0,2,530,52,106723.28,109960.4,284,0.0035211267605633804,2.0,3.0,52.0,201.364679245283,0,2
4,2,1,1,3,0,0.0,0.0,3,684,37,138476.41,52367.29,369,0.01084010840108401,0.0,1.5,18.5,202.4508918128655,0,1
2,2,1,0,5,0,0.0,1.0,2,447,43,0.0,33879.26,348,0.005747126436781609,0.5,2.5,21.5,0.0,1,3
8,2,0,1,3,0,0.0,1.0,1,706,38,0.0,46635.11,826,0.009685230024213076,0.5,1.5,19.0,0.0,1,3
9,1,1,1,1,1,0.0,3.0,2,556,39,89588.35,94898.1,827,0.010882708585247884,3.0,1.0,39.0,161.13012589928059,0,2
1,2,1,1,1,1,0.0,2.0,2,820,49,0.0,119087.25,679,0.0014727540500736377,1.0,0.5,24.5,0.0,1,3
4,1,1,0,2,0,0.0,1.0,2,686,35,0.0,8816.37,656,0.006097560975609756,1.0,2.0,35.0,0.0,1,3
7,2,0,0,3,1,0.0,0.0,3,683,49,108797.63,140763.18,820,0.00853658536585366,0.0,1.5,24.5,159.29374816983895,0,1
8,2,1,0,2,1,0.0,3.0,2,611,40,100812.33,147358.27,927,0.008629989212513484,1.5,1.0,20.0,164.9956301145663,0,1
3,1,0,0,1,0,0.0,0.0,2,786,34,137361.96,183682.09,872,0.0034403669724770644,0.0,1.0,34.0,174.7607633587786,0,2
0,1,1,1,4,0,5.0,3.0,1,792,47,0.0,5557.88,445,0.0,3.0,4.0,47.0,0.0,1,3
3,1,0,1,3,0,0.0,0.0,2,683,72,140997.26,52876.41,580,0.005172413793103448,0.0,3.0,72.0,206.4381551976574,0,2
8,2,0,0,2,0,0.0,2.0,1,794,33,0.0,91340.02,536,0.014925373134328358,1.0,1.0,16.5,0.0,1,3
10,1,1,1,5,0,0.0,3.0,1,787,39,108935.39,101168.3,637,0.015698587127158554,3.0,5.0,39.0,138.41853875476494,0,2
2,1,0,1,5,1,0.0,3.0,2,612,63,126473.33,147545.65,633,0.00315955766192733,3.0,5.0,63.0,206.6557679738562,0,2
2,2,0,1,5,0,0.0,0.0,1,717,36,102989.83,49185.57,313,0.006389776357827476,0.0,2.5,18.0,143.63993026499304,0,1
9,1,1,1,5,0,0.0,3.0,3,545,37,110483.86,127394.67,233,0.03862660944206009,3.0,5.0,37.0,202.72267889908258,0,2
6,1,0,1,1,1,3.0,2.0,2,646,73,97259.25,104719.66,250,0.024,2.0,1.0,73.0,150.5561145510836,0,2
3,2,1,1,1,0,0.0,3.0,2,520,30,143396.54,898.51,605,0.0049586776859504135,1.5,0.5,15.0,275.76257692307695,0,1
4,1,1,1,1,1,0.0,0.0,2,598,32,111156.52,167376.26,219,0.0182648401826484,0.0,1.0,32.0,185.88046822742476,0,2
0,2,1,1,3,1,0.0,1.0,3,504,44,131873.07,158036.72,646,0.0,0.5,1.5,22.0,261.65291666666667,0,1
9,2,1,1,3,1,0.0,0.0,2,659,38,0.0,132809.18,268,0.033582089552238806,0.0,1.5,19.0,0.0,1,3
4,1,0,1,2,0,0.0,0.0,2,615,41,130385.82,130661.95,448,0.008928571428571428,0.0,2.0,41.0,212.00946341463415,0,2
8,1,0,1,5,1,0.0,1.0,1,516,45,109044.3,115818.16,229,0.034934497816593885,1.0,5.0,45.0,211.32616279069768,0,2
9,1,0,1,4,0,0.0,0.0,3,530,33,75242.28,101694.67,273,0.03296703296703297,0.0,4.0,33.0,141.96656603773584,0,2
9,2,1,0,1,0,0.0,2.0,1,617,34,0.0,118749.58,561,0.016042780748663103,1.0,0.5,17.0,0.0,1,3
1,1,0,0,3,1,0.0,1.0,2,499,57,0.0,131372.38,251,0.00398406374501992,1.0,3.0,57.0,0.0,1,3
7,2,1,1,3,0,0.0,3.0,2,850,43,0.0,173851.11,368,0.019021739130434784,1.5,1.5,21.5,0.0,1,3
3,1,0,1,4,1,0.0,2.0,2,718,29,0.0,134462.29,253,0.011857707509881422,2.0,4.0,29.0,0.0,1,3
2,2,1,0,2,0,0.0,0.0,2,725,43,165896.0,130795.52,527,0.003795066413662239,0.0,1.0,21.5,228.82206896551725,0,1
5,1,1,0,5,0,0.0,1.0,2,644,44,73348.56,157166.79,354,0.014124293785310734,1.0,5.0,44.0,113.89527950310558,0,2
1,2,0,0,4,1,0.0,3.0,1,529,44,0.0,14161.3,786,0.001272264631043257,1.5,2.0,22.0,0.0,1,3
7,1,1,0,4,1,0.0,3.0,2,687,61,80538.56,131305.37,274,0.025547445255474453,3.0,4.0,61.0,117.23225618631731,0,2
4,2,0,0,5,1,0.0,1.0,1,623,43,123536.52,154908.52,408,0.00980392156862745,0.5,2.5,21.5,198.29296950240771,0,1
8,1,1,1,2,1,0.0,3.0,1,745,59,0.0,36124.98,949,0.008429926238145416,3.0,2.0,59.0,0.0,1,3
9,1,1,1,2,0,0.0,2.0,3,612,46,161450.03,96961.0,882,0.01020408163265306,2.0,2.0,46.0,263.8072385620915,0,2
2,1,0,0,5,0,0.0,0.0,2,667,44,122806.95,15120.86,236,0.00847457627118644,0.0,5.0,44.0,184.11836581709144,0,2
7,2,0,1,1,1,8.0,1.0,1,754,50,146777.44,150685.52,517,0.013539651837524178,0.5,0.5,25.0,194.6650397877984,0,1
6,2,1,0,2,1,0.0,2.0,2,616,37,0.0,86242.18,850,0.007058823529411765,1.0,1.0,18.5,0.0,1,3
5,1,1,0,3,0,0.0,0.0,3,766,27,126285.73,177614.17,969,0.005159958720330237,0.0,3.0,27.0,164.8638772845953,0,2
10,2,0,0,2,1,0.0,3.0,3,646,30,100548.67,136983.77,905,0.011049723756906077,1.5,1.0,15.0,155.6480959752322,0,1
7,3,1,0,1,1,0.0,3.0,2,698,40,105061.74,107815.31,448,0.015625,1.0,0.3333333333333333,13.333333333333334,150.51825214899714,1,0
6,2,1,0,4,0,0.0,3.0,1,611,46,0.0,45886.33,406,0.014778325123152709,1.5,2.0,23.0,0.0,1,3
4,1,1,0,3,0,0.0,3.0,1,623,46,0.0,5549.11,598,0.006688963210702341,3.0,3.0,46.0,0.0,1,3
9,1,0,1,1,1,0.0,2.0,2,702,46,98444.19,109563.28,511,0.01761252446183953,2.0,1.0,46.0,140.23388888888888,0,2
5,2,1,0,5,1,0.0,1.0,2,622,35,0.0,51112.8,775,0.0064516129032258064,0.5,2.5,17.5,0.0,1,3
6,2,1,1,1,0,0.0,3.0,2,609,40,0.0,97416.34,717,0.008368200836820083,1.5,0.5,20.0,0.0,1,3
7,1,1,1,5,1,0.0,2.0,3,707,48,105086.74,180344.69,744,0.009408602150537635,2.0,5.0,48.0,148.63753889674683,0,2
3,2,1,0,3,0,0.0,1.0,2,701,30,156660.72,45742.42,257,0.011673151750972763,0.5,1.5,15.0,223.48176890156918,0,1
6,1,1,1,3,0,0.0,0.0,3,585,37,152496.82,99907.29,405,0.014814814814814815,0.0,3.0,37.0,260.6783247863248,0,2
9,2,1,1,1,0,0.0,0.0,2,713,38,72286.84,26136.89,570,0.015789473684210527,0.0,0.5,19.0,101.38406732117812,1,1
8,1,0,1,5,1,0.0,0.0,2,616,31,0.0,76456.17,675,0.011851851851851851,0.0,5.0,31.0,0.0,1,3
3,1,1,0,1,1,0.0,3.0,2,750,35,0.0,191520.5,879,0.0034129692832764505,3.0,1.0,35.0,0.0,1,3
5,2,0,1,3,1,0.0,1.0,1,695,31,0.0,13998.88,583,0.008576329331046312,0.5,1.5,15.5,0.0,1,3
10,2,1,0,2,1,0.0,2.0,2,777,53,0.0,189992.97,306,0.032679738562091505,1.0,1.0,26.5,0.0,1,3
9,1,1,0,1,1,0.0,1.0,2,687,34,125474.44,198929.84,565,0.01592920353982301,1.0,1.0,34.0,182.64110625909754,0,2
7,2,1,1,3,1,3.0,3.0,1,745,38,0.0,194230.82,401,0.017456359102244388,1.5,1.5,19.0,0.0,1,3
2,2,1,1,5,0,0.0,3.0,2,768,29,95984.69,73686.75,631,0.003169572107765452,1.5,2.5,14.5,124.98006510416667,1,1
9,1,0,0,4,1,0.0,2.0,2,690,40,77641.99,189051.59,832,0.010817307692307692,2.0,4.0,40.0,112.5246231884058,0,2
7,2,1,0,1,0,0.0,2.0,2,569,43,0.0,52534.81,367,0.01907356948228883,1.0,0.5,21.5,0.0,1,3
2,1,1,0,4,0,0.0,3.0,2,674,46,174701.05,90189.72,410,0.004878048780487805,3.0,4.0,46.0,259.20037091988127,0,2
7,2,1,1,5,0,0.0,0.0,1,785,41,0.0,199108.88,681,0.010279001468428781,0.0,2.5,20.5,0.0,1,3
5,1,1,0,2,1,0.0,3.0,1,705,40,203715.15,179978.68,801,0.006242197253433208,3.0,2.0,40.0,288.9576595744681,0,2
10,2,0,1,4,0,0.0,3.0,2,635,43,122198.21,179144.54,704,0.014204545454545454,1.5,2.0,21.5,192.43812598425197,0,1
5,2,1,0,5,0,0.0,0.0,2,738,35,161274.05,181429.87,566,0.0088339222614841,0.0,2.5,17.5,218.52852303523034,0,1
5,3,1,1,3,1,0.0,3.0,1,647,44,0.0,174205.22,752,0.006648936170212766,1.0,1.0,14.666666666666666,0.0,1,3
5,1,1,0,5,1,0.0,3.0,2,809,39,0.0,77705.75,754,0.006631299734748011,3.0,5.0,39.0,0.0,1,3
5,2,1,1,1,0,0.0,1.0,2,597,61,0.0,81299.17,567,0.008818342151675485,0.5,0.5,30.5,0.0,1,3
3,1,0,0,3,0,0.0,1.0,3,484,54,134388.11,49954.79,719,0.004172461752433936,1.0,3.0,54.0,277.6613842975206,0,2
6,2,1,1,4,1,0.0,0.0,2,753,62,0.0,136398.9,494,0.012145748987854251,0.0,2.0,31.0,0.0,1,3
1,1,1,1,5,0,0.0,1.0,1,655,34,116114.93,49492.15,601,0.0016638935108153079,1.0,5.0,34.0,177.27470229007633,0,2
2,2,1,0,2,1,0.0,2.0,3,512,32,123403.85,80120.19,798,0.002506265664160401,1.0,1.0,16.0,241.02314453125,0,1
9,2,0,0,2,0,0.0,1.0,3,679,52,135870.01,54038.62,510,0.01764705882352941,0.5,1.0,26.0,200.10310751104566,0,1
4,2,0,0,1,1,0.0,3.0,2,666,27,0.0,88751.45,818,0.004889975550122249,1.5,0.5,13.5,0.0,1,3
9,1,1,1,1,0,0.0,0.0,2,735,73,0.0,114283.33,393,0.022900763358778626,0.0,1.0,73.0,0.0,1,3
0,1,1,0,3,0,0.0,3.0,1,680,42,0.0,136377.21,821,0.0,3.0,3.0,42.0,0.0,1,3
3,2,1,1,1,1,0.0,3.0,2,542,31,0.0,115217.59,945,0.0031746031746031746,1.5,0.5,15.5,0.0,1,3
5,1,1,0,4,1,0.0,2.0,2,683,38,127616.56,123846.07,806,0.00620347394540943,2.0,4.0,38.0,186.84708638360175,0,2
2,2,1,1,3,1,0.0,3.0,1,626,48,0.0,95794.98,682,0.002932551319648094,1.5,1.5,24.0,0.0,1,3
8,1,1,0,5,1,10.0,1.0,2,682,37,148580.12,35179.18,643,0.012441679626749611,1.0,5.0,37.0,217.85941348973606,0,2
5,2,0,0,4,0,0.0,0.0,1,688,42,0.0,197602.29,378,0.013227513227513227,0.0,2.0,21.0,0.0,1,3
7,1,1,1,4,1,0.0,2.0,3,651,24,40224.7,178341.33,842,0.00831353919239905,2.0,4.0,24.0,61.789093701996926,0,2
6,2,1,0,4,1,0.0,0.0,1,648,56,157559.59,140991.23,320,0.01875,0.0,2.0,28.0,243.14751543209877,0,1
2,1,0,0,2,0,0.0,3.0,1,660,33,80462.24,150422.35,652,0.003067484662576687,3.0,2.0,33.0,121.91248484848485,0,2
4,1,1,0,5,1,0.0,3.0,2,478,38,171913.87,51820.87,551,0.007259528130671506,3.0,5.0,38.0,359.65244769874477,0,2
4,1,0,1,3,0,0.0,1.0,3,649,40,95001.33,123202.99,993,0.004028197381671702,1.0,3.0,40.0,146.381093990755,0,2
7,1,1,1,2,0,0.0,3.0,1,617,61,91070.43,101839.77,647,0.010819165378670788,3.0,2.0,61.0,147.6019935170178,0,2
10,2,1,1,5,1,0.0,1.0,3,524,31,67238.98,161811.23,685,0.014598540145985401,0.5,2.5,15.5,128.3186641221374,1,1
7,2,0,0,5,1,0.0,3.0,2,523,73,0.0,130883.9,566,0.012367491166077738,1.5,2.5,36.5,0.0,1,3
6,2,1,0,3,0,0.0,1.0,2,451,33,0.0,184954.11,268,0.022388059701492536,0.5,1.5,16.5,0.0,1,3
3,1,1,0,4,1,0.0,2.0,1,684,42,103210.27,31002.03,521,0.005758157389635317,2.0,4.0,42.0,150.8922076023392,0,2
0,2,1,1,3,0,0.0,1.0,3,706,34,140641.26,77271.91,288,0.0,0.5,1.5,17.0,199.2085835694051,0,1
1,1,0,0,2,0,0.0,0.0,3,568,40,99282.63,134600.94,818,0.0012224938875305623,0.0,2.0,40.0,174.79336267605635,0,2
4,1,1,1,5,0,0.0,1.0,3,607,47,148826.32,79450.61,837,0.0047789725209080045,1.0,5.0,47.0,245.18339373970346,0,2
4,1,0,0,5,1,0.0,0.0,2,646,51,101629.3,130541.1,639,0.006259780907668232,0.0,5.0,51.0,157.32089783281734,0,2
8,1,1,1,5,1,0.0,1.0,1,607,62,108004.64,23386.77,271,0.02952029520295203,1.0,5.0,62.0,177.93186161449754,0,2
10,2,1,0,5,1,0.0,1.0,2,589,46,107238.85,37024.28,276,0.036231884057971016,0.5,2.5,23.0,182.0693548387097,0,1
7,2,1,1,4,1,0.0,2.0,2,721,40,0.0,122580.48,351,0.019943019943019943,1.0,2.0,20.0,0.0,1,3
3,2,1,0,2,1,0.0,3.0,2,570,36,0.0,92118.75,971,0.003089598352214212,1.5,1.0,18.0,0.0,1,3
8,2,1,0,2,1,0.0,0.0,1,712,48,0.0,183235.33,923,0.00866738894907909,0.0,1.0,24.0,0.0,1,3
0,1,1,1,3,0,0.0,3.0,3,662,33,103471.52,162703.0,243,0.0,3.0,3.0,33.0,156.3013897280967,0,2
4,2,1,0,1,0,0.0,2.0,2,536,39,0.0,27150.35,422,0.009478672985781991,1.0,0.5,19.5,0.0,1,3
2,2,0,1,5,0,0.0,1.0,1,743,43,161807.18,93228.86,973,0.0020554984583761563,0.5,2.5,21.5,217.77547779273215,0,1
9,4,1,1,5,0,0.0,1.0,2,592,60,0.0,13614.01,803,0.0112079701120797,0.25,1.25,15.0,0.0,1,3
6,2,1,1,3,1,0.0,3.0,2,684,41,135203.81,121967.88,682,0.008797653958944282,1.5,1.5,20.5,197.6663888888889,0,1
6,1,1,1,1,1,7.0,3.0,2,697,47,128252.66,168053.4,281,0.021352313167259787,3.0,1.0,47.0,184.00668579626972,0,2
9,2,0,0,1,1,0.0,2.0,2,474,30,0.0,63158.22,894,0.010067114093959731,1.0,0.5,15.0,0.0,1,3
8,2,1,1,3,1,0.0,3.0,3,677,41,146720.98,4195.84,562,0.014234875444839857,1.5,1.5,20.5,216.72227474150665,0,1
4,1,1,1,2,0,0.0,0.0,2,578,34,175111.11,74858.3,311,0.012861736334405145,0.0,2.0,34.0,302.9603979238754,0,2
4,1,1,1,1,0,0.0,0.0,2,487,53,199689.49,24207.86,726,0.005509641873278237,0.0,1.0,53.0,410.04002053388086,0,2
8,2,1,0,5,0,0.0,2.0,1,652,28,156823.7,198251.52,749,0.010680907877169559,1.0,2.5,14.0,240.52714723926383,0,1
6,1,1,0,4,1,4.0,2.0,3,655,32,130935.56,9241.83,515,0.011650485436893204,2.0,4.0,32.0,199.90161832061068,0,2
9,1,1,0,3,0,0.0,2.0,2,739,34,0.0,60584.33,788,0.011421319796954314,2.0,3.0,34.0,0.0,1,3
1,1,0,1,3,1,0.0,2.0,1,516,27,0.0,112311.15,638,0.001567398119122257,2.0,3.0,27.0,0.0,1,3
3,2,1,0,1,1,0.0,3.0,1,604,34,0.0,38587.7,407,0.007371007371007371,1.5,0.5,17.0,0.0,1,3
3,2,1,1,1,0,0.0,1.0,1,850,33,100476.46,136539.13,590,0.005084745762711864,0.5,0.5,16.5,118.20760000000001,0,1
0,1,1,1,2,0,0.0,0.0,1,695,28,96020.86,57992.49,865,0.0,0.0,2.0,28.0,138.1595107913669,0,2
8,1,1,1,3,1,0.0,1.0,2,504,73,0.0,34595.58,672,0.011904761904761904,1.0,3.0,73.0,0.0,1,3
3,1,1,0,4,0,0.0,0.0,2,435,54,0.0,156910.46,832,0.003605769230769231,0.0,4.0,54.0,0.0,1,3
3,1,1,1,3,0,0.0,2.0,2,559,28,141099.43,15607.27,328,0.009146341463414634,2.0,3.0,28.0,252.41400715563506,0,2
9,2,1,1,1,0,0.0,2.0,3,780,71,142550.25,122506.78,408,0.022058823529411766,1.0,0.5,35.5,182.75673076923076,0,1
6,2,1,0,1,0,0.0,1.0,2,620,32,0.0,56139.09,818,0.007334963325183374,0.5,0.5,16.0,0.0,1,3
0,1,1,0,1,1,0.0,0.0,1,699,50,158633.61,193785.87,835,0.0,0.0,1.0,50.0,226.94364806866952,0,2
7,1,0,1,1,1,0.0,3.0,3,554,51,105701.91,179797.79,999,0.007007007007007007,3.0,1.0,51.0,190.7976714801444,0,2
4,2,0,0,4,0,0.0,3.0,1,651,45,0.0,193009.21,344,0.011627906976744186,1.5,2.0,22.5,0.0,1,3
7,1,1,0,1,1,0.0,1.0,3,656,46,141535.52,50595.15,806,0.008684863523573201,1.0,1.0,46.0,215.75536585365853,0,2
9,1,0,0,3,0,0.0,0.0,2,703,56,0.0,85547.33,623,0.014446227929373997,0.0,3.0,56.0,0.0,1,3
3,1,1,1,1,0,0.0,3.0,3,615,43,86920.86,150048.37,579,0.0051813471502590676,3.0,1.0,43.0,141.33473170731708,0,2
1,2,0,0,1,0,0.0,1.0,2,691,38,0.0,44653.5,885,0.0011299435028248588,0.5,0.5,19.0,0.0,1,3
2,2,0,0,3,1,0.0,1.0,2,646,38,0.0,178752.73,240,0.008333333333333333,0.5,1.5,19.0,0.0,1,3
10,2,1,0,4,0,0.0,0.0,3,698,44,116363.37,198059.16,829,0.012062726176115802,0.0,2.0,22.0,166.70969914040114,0,1
4,2,1,1,1,0,0.0,0.0,1,618,33,0.0,77550.18,273,0.014652014652014652,0.0,0.5,16.5,0.0,1,3
3,1,1,1,3,0,0.0,1.0,3,615,58,72309.3,85687.09,648,0.004629629629629629,1.0,3.0,58.0,117.57609756097561,0,2
3,1,1,1,3,1,0.0,0.0,3,581,38,135157.05,32919.42,622,0.00482315112540193,0.0,3.0,38.0,232.62831325301204,0,2
4,1,1,1,5,1,0.0,0.0,3,616,45,122793.96,62002.04,224,0.017857142857142856,0.0,5.0,45.0,199.34084415584417,0,2
8,1,1,1,4,1,0.0,1.0,1,663,33,96769.04,36864.05,852,0.009389671361502348,1.0,4.0,33.0,145.9563197586727,0,2
4,2,1,1,3,1,0.0,2.0,2,696,33,0.0,73371.65,348,0.011494252873563218,1.0,1.5,16.5,0.0,1,3
8,1,1,0,4,0,0.0,3.0,2,634,26,0.0,21760.96,783,0.010217113665389528,3.0,4.0,26.0,0.0,1,3
8,1,1,0,2,0,0.0,0.0,2,689,40,160272.27,49656.24,729,0.010973936899862825,0.0,2.0,40.0,232.61577648766325,0,2
1,2,1,1,1,0,0.0,2.0,2,588,32,0.0,8763.87,824,0.0012135922330097086,1.0,0.5,16.0,0.0,1,3
9,2,0,1,3,0,0.0,0.0,1,450,25,74237.2,195463.35,547,0.016453382084095063,0.0,1.5,12.5,164.97155555555554,1,1
7,2,1,0,5,0,0.0,3.0,1,680,36,0.0,20109.21,524,0.013358778625954198,1.5,2.5,18.0,0.0,1,3
